Time,Idc_bat_Discharge,Vdc_bat_Discharge
3495.5,502.13318,356.3985
3496,502.13782,356.39642
3496.5,502.12152,356.39444
3497,502.10507,356.39252
3497.5,502.1123,356.39038
3498,502.11517,356.3883
3498.5,502.12964,356.38614
3499,502.12454,356.38412
3499.5,502.1154,356.38214
3500,502.13928,356.3799
3500.5,502.12878,356.37793
3501,502.10287,356.37604
3501.5,502.12323,356.37384
3502,502.12296,356.37177
3502.5,502.13916,356.3696
3503,502.13428,356.36758
3503.5,502.12524,356.36557
3504,502.14288,356.3634
3504.5,502.10797,356.36157
3505,502.11505,356.35947
3505.5,502.09494,356.35754
3506,502.07324,356.35562
3506.5,502.05194,356.35373
3507,502.04785,356.35168
3507.5,502.06714,356.34952
3508,502.07867,356.34738
3508.5,502.06708,356.3454
3509,502.05475,356.3434
3509.5,502.0526,356.34137
3510,502.04556,356.33936
3510.5,502.04086,356.33737
3511,502.0445,356.3353
3511.5,502.06625,356.3331
3512,502.06027,356.3311
3512.5,502.06488,356.32898
3513,502.06387,356.32687
3513.5,502.0622,356.32477
3514,502.0916,356.32245
3514.5,502.1215,356.32013
3515,502.1323,356.31796
3515.5,502.14185,356.3158
3516,502.17358,356.3135
3516.5,502.16483,356.31143
3517,502.16187,356.3094
3517.5,502.17316,356.3072
3518,502.17303,356.30508
3518.5,502.15915,356.30307
3519,502.1452,356.30106
3519.5,502.14154,356.29895
3520,502.12506,356.29694
3520.5,502.1331,356.2948
3521,502.1517,356.29257
3521.5,502.16577,356.29034
3522,502.14435,356.2884
3522.5,502.13773,356.28632
3523,502.1111,356.28436
3523.5,502.1176,356.2822
3524,502.0919,356.28024
3524.5,502.09125,356.27814
3525,502.08688,356.27606
3525.5,502.0786,356.274
3526,502.06833,356.27194
3526.5,502.04242,356.27002
3527,502.02768,356.268
3527.5,502.03397,356.26584
3528,502.01276,356.2639
3528.5,501.9869,356.26193
3529,501.9831,356.25986
3529.5,501.9909,356.2577
3530,501.97656,356.25568
3530.5,501.97412,356.2536
3531,501.9724,356.2515
3531.5,501.99756,356.24924
3532,502.0058,356.24707
3532.5,502.0073,356.24493
3533,502.03238,356.24265
3533.5,502.03745,356.2405
3534,502.05298,356.23828
3534.5,502.0517,356.23618
3535,502.0243,356.23425
3535.5,502.01566,356.2322
3536,501.99875,356.2302
3536.5,502.0133,356.228
3537,502.00595,356.22595
3537.5,502.0195,356.22372
3538,502.02603,356.22153
3538.5,502.05762,356.21915
3539,502.08368,356.21683
3539.5,502.0688,356.21475
3540,502.07956,356.21252
3540.5,502.06805,356.21045
3541,502.1043,356.20804
3541.5,502.11588,356.2058
3542,502.11456,356.20364
3542.5,502.09274,356.20163
3543,502.07635,356.1996
3543.5,502.06055,356.1975
3544,502.05396,356.1954
3544.5,502.05505,356.19324
3545,502.0315,356.19144
3545.5,502.02682,356.1893
3546,501.98682,356.1874
3546.5,501.9896,356.1852
3547,501.9981,356.18298
3547.5,502.02173,356.18066
3548,502.00485,356.17862
3548.5,502.00546,356.17645
3549,502.02203,356.17416
3549.5,502.03546,356.1719
3550,502.03784,356.16974
3550.5,502.02853,356.16763
3551,502.0336,356.16544
3551.5,502.0261,356.16333
3552,502.00372,356.16132
3552.5,502.01987,356.15906
3553,502.02478,356.15686
3553.5,501.97238,356.15503
3554,501.96454,356.15292
3554.5,501.95218,356.15082
3555,501.96387,356.1486
3555.5,501.99106,356.14624
3556,502.03326,356.14383
3556.5,502.00797,356.14185
3557,502.0254,356.13956
3557.5,501.99432,356.1376
3558,501.96695,356.13562
3558.5,501.95316,356.13354
3559,501.9511,356.13138
3559.5,501.9672,356.12912
3560,501.95535,356.12708
3560.5,501.96793,356.12485
3561,501.97525,356.12265
3561.5,501.95673,356.1206
3562,501.95294,356.11847
3562.5,501.94415,356.11633
3563,501.9464,356.1141
3563.5,501.93497,356.11197
3564,501.96698,356.10956
3564.5,501.95358,356.10742
3565,501.9513,356.10522
3565.5,501.94952,356.10303
3566,501.95804,356.10077
3566.5,501.97186,356.09845
3567,501.99612,356.09607
3567.5,501.99597,356.09387
3568,501.99457,356.09167
3568.5,502.0311,356.08923
3569,502.04773,356.0869
3569.5,502.0725,356.08453
3570,502.07727,356.08228
3570.5,502.0734,356.0801
3571,502.0654,356.07794
3571.5,502.06516,356.0757
3572,502.0492,356.0736
3572.5,502.02673,356.07153
3573,502.06,356.0691
3573.5,502.04117,356.06702
3574,502.03824,356.06485
3574.5,502.0402,356.0626
3575,502.02402,356.0605
3575.5,502.0308,356.05823
3576,502.0587,356.05582
3576.5,502.03354,356.05374
3577,502.01108,356.05167
3577.5,502.00885,356.04947
3578,501.99408,356.04733
3578.5,501.95917,356.04535
3579,501.965,356.0431
3579.5,501.934,356.04108
3580,501.89603,356.0391
3580.5,501.87558,356.03702
3581,501.86136,356.03488
3581.5,501.8546,356.0327
3582,501.8812,356.03033
3582.5,501.87756,356.02817
3583,501.87335,356.02597
3583.5,501.8686,356.02377
3584,501.86917,356.02158
3584.5,501.86984,356.01935
3585,501.859,356.01718
3585.5,501.89157,356.01477
3586,501.93005,356.0123
3586.5,501.9364,356.01004
3587,501.94196,356.00778
3587.5,501.9549,356.00543
3588,501.95047,356.0032
3588.5,501.9221,356.00113
3589,501.91537,355.9989
3589.5,501.90533,355.99667
3590,501.8811,355.99454
3590.5,501.9405,355.99188
3591,501.94974,355.98956
3591.5,501.95828,355.9872
3592,501.949,355.98502
3592.5,501.9654,355.98264
3593,501.96582,355.98038
3593.5,501.978,355.97803
3594,501.9699,355.9758
3594.5,501.9845,355.97345
3595,501.98584,355.97116
3595.5,502.00577,355.96875
3596,501.97552,355.96667
3596.5,501.96027,355.9645
3597,501.95132,355.96228
3597.5,501.95496,355.96
3598,501.9428,355.9578
3598.5,501.947,355.9555
3599,501.95792,355.95316
3599.5,501.96124,355.95108
3600,501.95316,355.94885
3600.5,501.92868,355.94675
3601,501.92038,355.94452
3601.5,501.92755,355.94217
3602,501.92047,355.93994
3602.5,501.91605,355.9377
3603,501.92236,355.9354
3603.5,501.9261,355.9331
3604,501.93637,355.9308
3604.5,501.91797,355.92862
3605,501.91245,355.92636
3605.5,501.89948,355.9242
3606,501.88342,355.92203
3606.5,501.89453,355.91968
3607,501.87143,355.91754
3607.5,501.86252,355.91534
3608,501.8364,355.91324
3608.5,501.85144,355.91086
3609,501.85056,355.9086
3609.5,501.86792,355.90622
3610,501.87167,355.9039
3610.5,501.84665,355.9018
3611,501.84216,355.89957
3611.5,501.8532,355.89722
3612,501.85986,355.8949
3612.5,501.86444,355.89258
3613,501.86176,355.89026
3613.5,501.85095,355.88803
3614,501.81732,355.8859
3614.5,501.8163,355.88358
3615,501.8315,355.88116
3615.5,501.81952,355.8789
3616,501.83765,355.87643
3616.5,501.84467,355.87408
3617,501.84726,355.87177
3617.5,501.84555,355.86942
3618,501.85303,355.86703
3618.5,501.89404,355.86444
3619,501.88388,355.86215
3619.5,501.8808,355.85983
3620,501.89798,355.85742
3620.5,501.89108,355.85513
3621,501.88666,355.85284
3621.5,501.90674,355.8504
3622,501.9233,355.84796
3622.5,501.9547,355.84546
3623,501.9162,355.84335
3623.5,501.92447,355.84097
3624,501.9139,355.8387
3624.5,501.93637,355.83624
3625,501.95584,355.83377
3625.5,501.98193,355.83127
3626,501.97653,355.82898
3626.5,501.9719,355.8267
3627,501.96997,355.82437
3627.5,501.9417,355.8222
3628,501.9411,355.81985
3628.5,501.92355,355.81763
3629,501.90515,355.81543
3629.5,501.9166,355.81302
3630,501.87598,355.81094
3630.5,501.84933,355.80878
3631,501.83743,355.80652
3631.5,501.8353,355.8042
3632,501.83347,355.80188
3632.5,501.83844,355.79953
3633,501.81207,355.79736
3633.5,501.8058,355.79507
3634,501.77087,355.79297
3634.5,501.76816,355.79065
3635,501.74725,355.78845
3635.5,501.7336,355.7862
3636,501.76004,355.78372
3636.5,501.76218,355.78137
3637,501.7764,355.77893
3637.5,501.78046,355.77652
3638,501.79578,355.77402
3638.5,501.80908,355.77155
3639,501.80673,355.76917
3639.5,501.80307,355.76678
3640,501.80115,355.7644
3640.5,501.7896,355.7621
3641,501.81488,355.75952
3641.5,501.8103,355.75714
3642,501.84198,355.75455
3642.5,501.8379,355.75217
3643,501.83875,355.7498
3643.5,501.85138,355.7473
3644,501.88223,355.7447
3644.5,501.8725,355.74237
3645,501.85858,355.74005
3645.5,501.84808,355.73773
3646,501.8554,355.7353
3646.5,501.84503,355.73297
3647,501.83234,355.73068
3647.5,501.8152,355.7284
3648,501.83893,355.72583
3648.5,501.8495,355.72336
3649,501.85263,355.72095
3649.5,501.8429,355.71863
3650,501.85095,355.71616
3650.5,501.85983,355.7137
3651,501.85968,355.71133
3651.5,501.86145,355.70892
3652,501.88348,355.7064
3652.5,501.88367,355.70398
3653,501.86166,355.70172
3653.5,501.85336,355.69937
3654,501.8259,355.69717
3654.5,501.81253,355.69504
3655,501.81033,355.69266
3655.5,501.83087,355.69016
3656,501.81897,355.68784
3656.5,501.8448,355.68524
3657,501.8174,355.68304
3657.5,501.79156,355.68082
3658,501.765,355.6786
3658.5,501.76102,355.67624
3659,501.77036,355.67377
3659.5,501.75485,355.67148
3660,501.71964,355.6693
3660.5,501.71112,355.667
3661,501.72412,355.66452
3661.5,501.74304,355.662
3662,501.73273,355.65964
3662.5,501.73605,355.65717
3663,501.73343,355.65472
3663.5,501.7289,355.65228
3664,501.72592,355.64984
3664.5,501.7274,355.6474
3665,501.7338,355.6449
3665.5,501.70502,355.64264
3666,501.67636,355.64038
3666.5,501.70853,355.63773
3667,501.72336,355.63516
3667.5,501.7188,355.63272
3668,501.70502,355.63034
3668.5,501.7031,355.6279
3669,501.70547,355.62543
3669.5,501.7199,355.6229
3670,501.75693,355.62018
3670.5,501.77063,355.6176
3671,501.7694,355.61517
3671.5,501.77844,355.61264
3672,501.78745,355.61014
3672.5,501.77432,355.6078
3673,501.79095,355.60522
3673.5,501.79156,355.60275
3674,501.78973,355.6003
3674.5,501.7916,355.59784
3675,501.7534,355.5956
3675.5,501.7764,355.593
3676,501.7928,355.59045
3676.5,501.80258,355.58792
3677,501.80518,355.58545
3677.5,501.8352,355.58282
3678,501.82324,355.58044
3678.5,501.8447,355.57785
3679,501.83362,355.57544
3679.5,501.84985,355.57288
3680,501.84015,355.5705
3680.5,501.80103,355.56827
3681,501.8186,355.5657
3681.5,501.82385,355.56317
3682,501.81207,355.5608
3682.5,501.79306,355.55847
3683,501.76477,355.55618
3683.5,501.74084,355.55386
3684,501.71786,355.55157
3684.5,501.70425,355.5492
3685,501.66998,355.54697
3685.5,501.68762,355.54437
3686,501.69022,355.5419
3686.5,501.68845,355.53946
3687,501.68198,355.53705
3687.5,501.66425,355.53464
3688,501.65015,355.53223
3688.5,501.65997,355.5296
3689,501.67603,355.52698
3689.5,501.6635,355.5245
3690,501.69424,355.5218
3690.5,501.70944,355.51913
3691,501.69046,355.51672
3691.5,501.68616,355.51422
3692,501.67813,355.51175
3692.5,501.66232,355.50934
3693,501.66,355.5068
3693.5,501.6649,355.50424
3694,501.66394,355.5017
3694.5,501.69202,355.499
3695,501.7017,355.4964
3695.5,501.7477,355.4936
3696,501.74652,355.49106
3696.5,501.74905,355.4885
3697,501.76065,355.4859
3697.5,501.7585,355.4834
3698,501.74255,355.48096
3698.5,501.7354,355.4785
3699,501.72833,355.47598
3699.5,501.71283,355.47354
3700,501.7328,355.4709
3700.5,501.70624,355.46854
3701,501.68396,355.46616
3701.5,501.67847,355.46365
3702,501.70456,355.46097
3702.5,501.70157,355.45844
3703,501.71567,355.45584
3703.5,501.72577,355.45325
3704,501.7741,355.45038
3704.5,501.77094,355.44788
3705,501.77164,355.44534
3705.5,501.73907,355.443
3706,501.75977,355.44034
3706.5,501.7588,355.4378
3707,501.71133,355.4356
3707.5,501.68756,355.43323
3708,501.68127,355.43073
3708.5,501.67896,355.42844
3709,501.70306,355.42575
3709.5,501.70514,355.4232
3710,501.68097,355.4208
3710.5,501.67288,355.41833
3711,501.648,355.41595
3711.5,501.63986,355.4135
3712,501.60532,355.41122
3712.5,501.59952,355.40866
3713,501.58914,355.4061
3713.5,501.59006,355.4035
3714,501.61752,355.40073
3714.5,501.6054,355.39822
3715,501.57202,355.3958
3715.5,501.57678,355.3932
3716,501.59518,355.39044
3716.5,501.61063,355.38776
3717,501.58502,355.3853
3717.5,501.59933,355.38263
3718,501.60098,355.38004
3718.5,501.58725,355.37753
3719,501.57486,355.375
3719.5,501.5823,355.3723
3720,501.5707,355.3698
3720.5,501.56802,355.36722
3721,501.5529,355.36472
3721.5,501.59332,355.36188
3722,501.61002,355.35916
3722.5,501.62552,355.35645
3723,501.63556,355.3538
3723.5,501.63815,355.35117
3724,501.64035,355.34854
3724.5,501.65863,355.34583
3725,501.6579,355.34323
3725.5,501.65598,355.34064
3726,501.6649,355.33798
3726.5,501.64935,355.33548
3727,501.62692,355.333
3727.5,501.60455,355.33057
3728,501.62552,355.32782
3728.5,501.6531,355.32504
3729,501.68207,355.32227
3729.5,501.69315,355.3196
3730,501.67676,355.3171
3730.5,501.67432,355.31454
3731,501.6817,355.31186
3731.5,501.7234,355.309
3732,501.7099,355.3065
3732.5,501.6972,355.30396
3733,501.68756,355.30142
3733.5,501.66528,355.29898
3734,501.65686,355.29642
3734.5,501.6685,355.29373
3735,501.6651,355.29114
3735.5,501.66312,355.28857
3736,501.63702,355.28613
3736.5,501.63358,355.28354
3737,501.5895,355.28122
3737.5,501.5837,355.2786
3738,501.58157,355.27594
3738.5,501.57077,355.27332
3739,501.59955,355.27045
3739.5,501.5628,355.26804
3740,501.5593,355.26538
3740.5,501.5805,355.26254
3741,501.5596,355.26
3741.5,501.5785,355.2572
3742,501.57693,355.25452
3742.5,501.58215,355.2518
3743,501.56085,355.24927
3743.5,501.55768,355.2466
3744,501.56955,355.24384
3744.5,501.56763,355.24118
3745,501.55896,355.23853
3745.5,501.5573,355.23587
3746,501.55164,355.23322
3746.5,501.5672,355.23044
3747,501.58917,355.2276
3747.5,501.59174,355.2249
3748,501.58984,355.22226
3748.5,501.58838,355.21957
3749,501.59836,355.21683
3749.5,501.59152,355.2142
3750,501.61707,355.21136
3750.5,501.61646,355.20868
3751,501.61066,355.20602
3751.5,501.6053,355.20337
3752,501.59506,355.20074
3752.5,501.62146,355.1979
3753,501.61945,355.19522
3753.5,501.59494,355.1927
3754,501.57068,355.1902
3754.5,501.5681,355.1875
3755,501.5841,355.18475
3755.5,501.59338,355.182
3756,501.59924,355.1793
3756.5,501.5977,355.1766
3757,501.60254,355.1739
3757.5,501.6152,355.1711
3758,501.6342,355.1683
3758.5,501.61343,355.16577
3759,501.60205,355.16318
3759.5,501.59686,355.16055
3760,501.57346,355.15802
3760.5,501.57977,355.15527
3761,501.55704,355.15274
3761.5,501.56577,355.15002
3762,501.54282,355.14746
3762.5,501.5235,355.14487
3763,501.5127,355.14236
3763.5,501.51462,355.1396
3764,501.5179,355.1368
3764.5,501.48865,355.13425
3765,501.48218,355.13153
3765.5,501.47998,355.12878
3766,501.50223,355.1259
3766.5,501.4727,355.12332
3767,501.47607,355.12054
3767.5,501.46326,355.11786
3768,501.46002,355.1151
3768.5,501.46234,355.11237
3769,501.4521,355.10968
3769.5,501.44675,355.10696
3770,501.43393,355.10428
3770.5,501.46002,355.10135
3771,501.47214,355.0985
3771.5,501.48047,355.0957
3772,501.4714,355.093
3772.5,501.46838,355.09024
3773,501.45782,355.08752
3773.5,501.4778,355.08463
3774,501.48444,355.08182
3774.5,501.48215,355.0791
3775,501.4865,355.07632
3775.5,501.45847,355.07373
3776,501.4663,355.07092
3776.5,501.46844,355.06818
3777,501.4665,355.06543
3777.5,501.49887,355.06244
3778,501.5025,355.05966
3778.5,501.47998,355.05704
3779,501.4762,355.0543
3779.5,501.47897,355.05148
3780,501.49506,355.04865
3780.5,501.4969,355.0459
3781,501.50543,355.0431
3781.5,501.51364,355.04028
3782,501.54935,355.0373
3782.5,501.5365,355.0346
3783,501.5423,355.0318
3783.5,501.51746,355.0292
3784,501.5257,355.0264
3784.5,501.5238,355.02365
3785,501.51904,355.0209
3785.5,501.51794,355.01816
3786,501.50644,355.01547
3786.5,501.53098,355.01257
3787,501.53586,355.00977
3787.5,501.5411,355.0069
3788,501.5392,355.00406
3788.5,501.51456,355.00137
3789,501.4554,354.9989
3789.5,501.44623,354.99612
3790,501.4396,354.99332
3790.5,501.44812,354.99042
3791,501.453,354.98755
3791.5,501.45935,354.98468
3792,501.48746,354.98163
3792.5,501.48773,354.9788
3793,501.5025,354.97583
3793.5,501.50882,354.97293
3794,501.48358,354.97028
3794.5,501.452,354.96762
3795,501.44293,354.9648
3795.5,501.42117,354.96213
3796,501.42786,354.95923
3796.5,501.41037,354.95648
3797,501.40674,354.95367
3797.5,501.4247,354.9507
3798,501.44446,354.94772
3798.5,501.4766,354.94467
3799,501.4867,354.94174
3799.5,501.48145,354.93893
3800,501.44916,354.9363
3800.5,501.45532,354.9334
3801,501.46094,354.93054
3801.5,501.4614,354.92767
3802,501.46298,354.9248
3802.5,501.43515,354.92215
3803,501.44318,354.91925
3803.5,501.4413,354.9164
3804,501.462,354.91342
3804.5,501.4721,354.91052
3805,501.49518,354.9075
3805.5,501.48935,354.9047
3806,501.46997,354.90195
3806.5,501.4659,354.8991
3807,501.4709,354.89627
3807.5,501.47226,354.8934
3808,501.47943,354.8905
3808.5,501.47443,354.8877
3809,501.46017,354.88492
3809.5,501.45776,354.8821
3810,501.4404,354.87936
3810.5,501.4302,354.8766
3811,501.4364,354.8737
3811.5,501.44672,354.8708
3812,501.45728,354.8679
3812.5,501.46045,354.86493
3813,501.4382,354.86212
3813.5,501.42908,354.85925
3814,501.35336,354.8568
3814.5,501.35318,354.85388
3815,501.3615,354.8509
3815.5,501.3617,354.84793
3816,501.37027,354.84494
3816.5,501.36346,354.84207
3817,501.3628,354.8391
3817.5,501.34952,354.83646
3818,501.35022,354.83353
3818.5,501.35413,354.8306
3819,501.35477,354.82767
3819.5,501.34973,354.82474
3820,501.33127,354.82193
3820.5,501.3379,354.81897
3821,501.327,354.8161
3821.5,501.33325,354.81314
3822,501.33038,354.81024
3822.5,501.3207,354.80734
3823,501.31497,354.80447
3823.5,501.2925,354.80167
3824,501.34384,354.7984
3824.5,501.34,354.7955
3825,501.36194,354.7924
3825.5,501.36722,354.78943
3826,501.3706,354.78647
3826.5,501.34894,354.78366
3827,501.3545,354.78067
3827.5,501.354,354.77774
3828,501.35196,354.7748
3828.5,501.34076,354.77194
3829,501.32272,354.76913
3829.5,501.3112,354.76627
3830,501.28485,354.7635
3830.5,501.25748,354.76074
3831,501.27335,354.7577
3831.5,501.29843,354.75458
3832,501.31998,354.75153
3832.5,501.35632,354.74835
3833,501.34534,354.7455
3833.5,501.3502,354.74255
3834,501.35983,354.73953
3834.5,501.37875,354.73648
3835,501.37994,354.73352
3835.5,501.3766,354.73062
3836,501.37833,354.72766
3836.5,501.35953,354.72485
3837,501.3532,354.72195
3837.5,501.3148,354.71918
3838,501.33823,354.716
3838.5,501.3469,354.71292
3839,501.36057,354.70978
3839.5,501.36722,354.7067
3840,501.37994,354.70358
3840.5,501.37042,354.70062
3841,501.3377,354.6978
3841.5,501.32007,354.6949
3842,501.31738,354.6919
3842.5,501.33133,354.68875
3843,501.34137,354.68567
3843.5,501.33444,354.68268
3844,501.3363,354.67966
3844.5,501.33063,354.67664
3845,501.37192,354.67334
3845.5,501.37704,354.6703
3846,501.36707,354.66733
3846.5,501.3481,354.6644
3847,501.3411,354.6614
3847.5,501.33133,354.65845
3848,501.32892,354.65543
3848.5,501.32672,354.6524
3849,501.30453,354.6495
3849.5,501.29965,354.6465
3850,501.325,354.6433
3850.5,501.3097,354.64038
3851,501.3161,354.63733
3851.5,501.31372,354.6343
3852,501.3113,354.6313
3852.5,501.31326,354.62823
3853,501.31052,354.6252
3853.5,501.31952,354.62213
3854,501.3274,354.61902
3854.5,501.32733,354.616
3855,501.30536,354.6131
3855.5,501.3017,354.61008
3856,501.31787,354.60696
3856.5,501.31,354.60397
3857,501.32452,354.60083
3857.5,501.314,354.59787
3858,501.3265,354.59476
3858.5,501.38443,354.59134
3859,501.35822,354.58847
3859.5,501.3442,354.58554
3860,501.35468,354.58243
3860.5,501.3359,354.5795
3861,501.30487,354.57666
3861.5,501.29352,354.5737
3862,501.29495,354.57065
3862.5,501.2935,354.56754
3863,501.29288,354.56442
3863.5,501.3021,354.56122
3864,501.30084,354.5581
3864.5,501.2793,354.5551
3865,501.25647,354.55212
3865.5,501.2256,354.5492
3866,501.20532,354.5462
3866.5,501.22583,354.54294
3867,501.2085,354.5399
3867.5,501.20374,354.5368
3868,501.20093,354.53366
3868.5,501.19263,354.53058
3869,501.19647,354.52744
3869.5,501.21643,354.52417
3870,501.20694,354.52112
3870.5,501.2138,354.51794
3871,501.2124,354.515
3871.5,501.19406,354.51202
3872,501.1901,354.5089
3872.5,501.19778,354.50574
3873,501.19412,354.50262
3873.5,501.22418,354.49933
3874,501.21887,354.49622
3874.5,501.2081,354.49316
3875,501.1763,354.49023
3875.5,501.19983,354.48694
3876,501.20447,354.4838
3876.5,501.2036,354.48065
3877,501.20667,354.4775
3877.5,501.21198,354.47433
3878,501.22418,354.47113
3878.5,501.2134,354.46808
3879,501.20605,354.46497
3879.5,501.21036,354.4618
3880,501.2083,354.45868
3880.5,501.18475,354.4557
3881,501.17825,354.45258
3881.5,501.13907,354.44968
3882,501.12918,354.44662
3882.5,501.11673,354.44354
